id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
1511614,工业工程,2020,588,2.0,10759,管理学,工业工程类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1207'],73.1875,56402
1513234,护理学,2020,586,2.0,10759,医学,护理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1011'],73.1875,58573
1514855,化工与制药类,2020,589,2.0,10759,工学,化工与制药类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0817'],80.0,55355
1516477,化学,2020,593,2.0,10759,理学,化学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0703'],73.1875,51170
1518100,环境工程,2020,587,2.0,10759,工学,环境科学与工程类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0830'],73.1875,57472
1519724,机械类,2020,596,2.0,10759,工学,机械类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0802'],73.1875,48117
1521349,计算机类,2020,595,2.0,10759,工学,计算机类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0812'],73.1875,49113
1522975,建筑学,2020,586,2.0,10759,工学,建筑类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0813'],73.1875,58573
1524602,教育技术学,2020,590,2.0,10759,教育学,教育学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0401'],70.0,54281
1526230,教育学,2020,594,2.0,10759,教育学,教育学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0401'],70.0,50132
1527859,经济学类,2020,595,2.0,10759,经济学,经济学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0201'],73.1875,49113
1529489,口腔医学,2020,607,2.0,10759,医学,口腔医学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1003'],73.1875,37744
1531120,林学,2020,585,2.0,10759,农学,林学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0907'],73.1875,59698
1532752,临床药学,2020,593,2.0,10759,医学,药学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1007'],73.1875,51170
1534385,临床医学,2020,608,2.0,10759,医学,临床医学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1002'],70.0,36876
1536019,农林经济管理,2020,585,2.0,10759,管理学,农业经济管理类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1203'],70.0,59698
1537654,农业资源与环境,2020,587,2.0,10759,农学,自然保护与环境生态类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0903'],73.1875,57472
1539290,葡萄与葡萄酒工程,2020,585,2.0,10759,工学,食品科学与工程类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0832'],73.1875,59698
1540927,人文地理与城乡规划,2020,587,2.0,10759,理学,地理科学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0705'],73.1875,57472
1542565,生物科学类,2020,588,2.0,10759,理学,生物科学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0710'],73.1875,56402
1544204,食品科学与工程类,2020,586,2.0,10759,工学,食品科学与工程类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0832'],73.1875,58573
1545844,数学与应用数学,2020,593,2.0,10759,理学,数学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0701'],73.1875,51170
1547485,水利类,2020,587,2.0,10759,工学,水利类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0815'],73.1875,57472
1549127,土地资源管理,2020,585,2.0,10759,管理学,公共管理类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1204'],73.1875,59698
1550770,土木类,2020,591,2.0,10759,工学,土木类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0814'],73.1875,53210
1552414,物理学,2020,589,2.0,10759,理学,物理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0702'],73.1875,55355
1554059,新闻传播学类,2020,591,2.0,10759,文学,新闻传播学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0503'],73.1875,53210
1555705,信息与计算科学,2020,593,2.0,10759,理学,数学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0701'],73.1875,51170
1557352,药学,2020,594,2.0,10759,医学,药学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1007'],73.1875,50132
1559000,医学检验技术,2020,597,2.0,10759,医学,医学技术类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1010'],73.1875,47088
1560649,医学影像学,2020,605,2.0,10759,医学,临床医学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1002'],70.0,39525
1562299,应用化学,2020,592,2.0,10759,理学,化学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0703'],73.1875,52176
1563950,应用物理学,2020,589,2.0,10759,理学,物理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0702'],73.1875,55355
1565602,应用心理学,2020,582,2.0,10759,理学,心理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0402'],73.1875,63035
1567255,英语,2020,591,2.0,10759,文学,外国语言文学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0502'],73.1875,53210
1568909,预防医学,2020,594,2.0,10759,医学,公共卫生与预防医学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1004'],73.1875,50132
1570564,园林,2020,586,2.0,10759,农学,林学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0907'],73.1875,58573
1572220,植物生产类,2020,586,2.0,10759,农学,植物生产类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0901'],73.0,58573
1573877,中药学,2020,586,2.0,10759,医学,"药学类,中药学类",新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,"['1007', '1008']",73.1875,58573
1575535,俄语,2020,578,1.0,10759,文学,外国语言文学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0502'],73.1875,11728
1577194,法学,2020,583,1.0,10759,法学,法学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0301'],73.1875,9896
1578854,公共事业管理,2020,579,1.0,10759,管理学,公共管理类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1204'],73.1875,11327
1580515,护理学,2020,578,1.0,10759,医学,护理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1011'],73.1875,11728
1582177,教育学,2020,580,1.0,10759,教育学,教育学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0401'],70.0,10935
1583840,历史学,2020,581,1.0,10759,历史学,历史学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0600'],73.1875,10573
1585504,旅游管理,2020,578,1.0,10759,管理学,旅游管理类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1209'],73.1875,11728
1587169,农林经济管理,2020,579,1.0,10759,管理学,农业经济管理类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['1203'],70.0,11327
1588835,社会工作,2020,578,1.0,10759,法学,社会学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0303'],73.1875,11728
1590502,新闻传播学类,2020,580,1.0,10759,文学,新闻传播学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0503'],73.1875,10935
1592170,学前教育,2020,578,1.0,10759,教育学,教育学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0401'],70.0,11728
1593839,应用心理学,2020,591,1.0,10759,理学,心理学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0402'],73.1875,7416
1595509,英语,2020,586,1.0,10759,文学,外国语言文学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0502'],73.1875,8914
1597180,政治学与行政学,2020,580,1.0,10759,法学,政治学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0302'],73.1875,10935
1598852,中国语言文学类,2020,580,1.0,10759,文学,中国语言文学类,新疆石河子市,新疆维吾尔自治区,自治区直辖县级行政区划,659001,22.0,['0501'],73.1875,10935
1600525,工科试验班类(航空航天类),2020,684,2.0,10006,工学,航空航天类,北京市,北京市,北京市,110000,94.72,['0825'],96.0,1159
1602199,理科试验班类(中法工程师学院),2020,685,2.0,10006,理学,,北京市,北京市,北京市,110000,94.72,['0700'],88.24037763253449,1036
1603874,工科试验班类(信息类),2020,686,2.0,10006,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",88.0,953
1605550,工科试验班类(国际通用工程学院),2020,686,2.0,10006,工学,,北京市,北京市,北京市,110000,94.72,['0800'],88.82352941176471,953
1607227,工科试验班类(医工交叉试验班),2020,686,2.0,10006,工学,生物医学工程类,北京市,北京市,北京市,110000,94.72,['0831'],90.0,953
1608905,理科试验班类(高等理工学院),2020,689,2.0,10006,理学,,北京市,北京市,北京市,110000,94.72,['0700'],88.24037763253449,705
1610584,财政学类,2020,691,2.0,10002,经济学,财政学类,北京市,北京市,北京市,110000,94.72,['0202'],96.0,556
1612264,法学,2020,695,2.0,10002,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],96.0,335
1613945,工商管理类,2020,689,2.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],96.0,705
1615627,国际政治,2020,687,2.0,10002,法学,政治学类,北京市,北京市,北京市,110000,94.72,['0302'],93.0,848
1617310,金融学类,2020,695,2.0,10002,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],96.0,335
1618994,经济学类,2020,692,2.0,10002,经济学,经济学类,北京市,北京市,北京市,110000,94.72,['0201'],96.0,491
1620679,理科试验班,2020,689,2.0,10002,理学,,北京市,北京市,北京市,110000,94.72,['0700'],82.2,705
1622365,人力资源管理,2020,688,2.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],96.0,774
1624052,社会科学试验班（管理学科类）,2020,687,2.0,10002,管理学,,北京市,北京市,北京市,110000,94.72,['1200'],88.8,848
1625740,社会学类,2020,687,2.0,10002,法学,社会学类,北京市,北京市,北京市,110000,94.72,['0303'],96.0,848
1627429,新闻传播学类,2020,688,2.0,10002,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,774
1629119,理科试验班（基础学科类）,2020,683,2.0,10002,理学,,北京市,北京市,北京市,110000,94.72,['0700'],82.2,1272
1630810,外国语言文学类,2020,683,2.0,10002,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],86.0,1272
1632502,法学,2020,660,1.0,10002,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],96.0,59
1634195,工商管理类,2020,655,1.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],96.0,104
1635889,国际政治,2020,654,1.0,10002,法学,政治学类,北京市,北京市,北京市,110000,94.72,['0302'],93.0,116
1637584,金融学类,2020,655,1.0,10002,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],96.0,104
1639280,经济学类,2020,655,1.0,10002,经济学,经济学类,北京市,北京市,北京市,110000,94.72,['0201'],96.0,104
1640977,人力资源管理,2020,652,1.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],96.0,147
1642675,社会科学试验班（管理学科类）,2020,653,1.0,10002,管理学,,北京市,北京市,北京市,110000,94.72,['1200'],88.8,131
1644374,社会学类,2020,654,1.0,10002,法学,社会学类,北京市,北京市,北京市,110000,94.72,['0303'],96.0,116
1646074,新闻传播学类,2020,656,1.0,10002,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,92
1647775,马克思主义理论类,2020,653,1.0,10002,法学,马克思主义理论类,北京市,北京市,北京市,110000,94.72,['0305'],96.0,131
1649477,人文科学试验班,2020,655,1.0,10002,"文学,哲学,历史学",,北京市,北京市,北京市,110000,94.72,"['0500', '0100', '0600']",89.33333333333333,104
1651180,外国语言文学类,2020,652,1.0,10002,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],86.0,147
1652884,设计学类（加权成绩）,2020,605,1.0,10002,艺术学,设计学类,北京市,北京市,北京市,110000,94.72,['1305'],70.0,4047
1654589,徐特立英才班,2020,682,2.0,10007,"工学,理学",,北京市,北京市,北京市,110000,94.72,"['0800', '0700']",86.2607421875,1377
1656295,宇航与机电类,2020,677,2.0,10007,工学,航空航天类,北京市,北京市,北京市,110000,94.72,['0825'],83.0,2065
1658002,智能制造与车辆实验班,2020,677,2.0,10007,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],93.0,2065
1659710,信息科学技术,2020,677,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",88.0,2065
1661419,电子信息实验班,2020,677,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",88.0,2065
1663129,经济管理试验班,2020,677,2.0,10007,经济学,经济学类,北京市,北京市,北京市,110000,94.72,['0201'],76.0,2065
1664840,信息科学技术(筑梦计划),2020,673,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",88.0,2742
1666552,电子信息实验班(筑梦计划),2020,672,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",88.0,2936
1668265,智能制造与车辆实验班(筑梦计划),2020,659,2.0,10007,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],93.0,6356
1669979,宇航与机电类(筑梦计划),2020,657,2.0,10007,工学,航空航天类,北京市,北京市,北京市,110000,94.72,['0825'],83.0,7026
1671694,理学与材料菁英班(筑梦计划),2020,651,2.0,10007,工学,材料类,北京市,北京市,北京市,110000,94.72,['0805'],90.0,9274
1673410,经济管理试验班(筑梦计划),2020,649,2.0,10007,经济学,经济学类,北京市,北京市,北京市,110000,94.72,['0201'],76.0,10081
1675127,社会科学试验班(精品文科班),2020,629,1.0,10007,"法学,经济学,管理学,教育学",,北京市,北京市,北京市,110000,94.72,"['0300', '0200', '1200', '0400']",80.375,1077
1676845,理科试验班,2020,655,2.0,10008,理学,,北京市,北京市,北京市,110000,94.72,['0700'],81.8,7724
1678564,工科试验班类,2020,652,2.0,10008,工学,,北京市,北京市,北京市,110000,94.72,['0800'],83.78571428571429,8900
1680284,材料科学与工程,2020,647,2.0,10008,工学,材料类,北京市,北京市,北京市,110000,94.72,['0805'],93.0,10957
1682005,工商管理类,2020,647,2.0,10008,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],83.0,10957
1683727,管理科学与工程类,2020,647,2.0,10008,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],83.0,10957
1685450,机械类,2020,646,2.0,10008,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],86.0,11437
1687174,能源动力类,2020,646,2.0,10008,工学,能源动力类,北京市,北京市,北京市,110000,94.72,['0807'],83.0,11437
1688899,自动化类,2020,650,2.0,10008,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],86.0,9653
1690625,计算机类,2020,652,2.0,10008,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],86.0,8900
1692352,通信工程,2020,651,2.0,10008,工学,电子信息类,北京市,北京市,北京市,110000,94.72,['0810'],76.0,9274
1694080,土木类,2020,646,2.0,10008,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],83.0,11437
1695809,安全工程,2020,648,2.0,10008,工学,安全科学与工程类,北京市,北京市,北京市,110000,94.72,['0837'],86.0,10506
1697539,数学类,2020,650,2.0,10008,理学,数学类,北京市,北京市,北京市,110000,94.72,['0701'],80.0,9653
1699270,应用物理学,2020,648,2.0,10008,理学,物理学类,北京市,北京市,北京市,110000,94.72,['0702'],80.0,10506
1701002,应用化学,2020,648,2.0,10008,理学,化学类,北京市,北京市,北京市,110000,94.72,['0703'],83.0,10506
1702735,生物技术,2020,646,2.0,10008,理学,生物科学类,北京市,北京市,北京市,110000,94.72,['0710'],82.2016897081413,11437
1704469,工商管理类,2020,620,1.0,10008,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],83.0,1856
1706204,社会科学试验班,2020,619,1.0,10008,"法学,经济学,管理学,教育学",,北京市,北京市,北京市,110000,94.72,"['0300', '0200', '1200', '0400']",79.717089093702,1981
1707940,外国语言文学类,2020,618,1.0,10008,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],83.0,2080
1709677,材料类(先进材料及绿色制造)	,2020,637,2.0,10010,工学,材料类,北京市,北京市,北京市,110000,94.72,['0805'],90.0,16139
1711415,管理科学与工程类,2020,637,2.0,10010,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],76.0,16139
1713154,环境工程,2020,638,2.0,10010,工学,环境科学与工程类,北京市,北京市,北京市,110000,94.72,['0830'],83.0,15517
1714894,工商管理类,2020,638,2.0,10010,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],76.0,15517
1716635,生物工程类（绿色生物制造与生物安全）,2020,638,2.0,10010,工学,生物工程类,北京市,北京市,北京市,110000,94.72,['0838'],77.82539682539682,15517
1718377,化学类,2020,639,2.0,10010,理学,化学类,北京市,北京市,北京市,110000,94.72,['0703'],86.0,14936
1720120,机械类（高端装备与智能制造、机器人）,2020,639,2.0,10010,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],80.0,14936
1721864,制药工程,2020,639,2.0,10010,工学,化工与制药类,北京市,北京市,北京市,110000,94.72,['0817'],93.0,14936
1723609,工科试验班（绿色化工与新能源类）,2020,641,2.0,10010,工学,"化工与制药类,能源动力类",北京市,北京市,北京市,110000,94.72,"['0817', '0807']",86.5,13884
1725355,电子科学与技术,2020,642,2.0,10010,工学,电子信息类,北京市,北京市,北京市,110000,94.72,['0809'],77.82539682539682,13368
1727102,自动化类,2020,642,2.0,10010,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],86.0,13368
1728850,工科试验班（生工高精尖班）,2020,642,2.0,10010,工学,生物工程类,北京市,北京市,北京市,110000,94.72,['0838'],77.82539682539682,13368
1730599,工科试验班（高材精英班）,2020,643,2.0,10010,工学,材料类,北京市,北京市,北京市,110000,94.72,['0805'],90.0,12897
1732349,人工智能,2020,643,2.0,10010,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",77.82539682539682,12897
1734100,理科试验班（化学优培计划）,2020,643,2.0,10010,理学,化学类,北京市,北京市,北京市,110000,94.72,['0703'],86.0,12897
1735852,计算机类,2020,644,2.0,10010,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,12396
1737605,数学类,2020,644,2.0,10010,理学,数学类,北京市,北京市,北京市,110000,94.72,['0701'],70.0,12396
1739359,公共管理类,2020,606,1.0,10010,管理学,公共管理类,北京市,北京市,北京市,110000,94.72,['1204'],77.82539682539682,3880
1741114,工商管理类,2020,609,1.0,10010,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],76.0,3375
1742870,法学,2020,610,1.0,10010,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],77.82539682539682,3216
1744627,英语,2020,610,1.0,10010,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],77.82539682539682,3216
1746385,国际经济与贸易,2020,611,1.0,10010,经济学,经济与贸易类,北京市,北京市,北京市,110000,94.72,['0202'],77.82539682539682,3072
1748144,通信工程(大类招生),2020,666,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000,94.72,['0810'],96.0,4347
1749904,电子信息类,2020,663,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",93.0,5152
1751665,计算机类,2020,670,2.0,10013,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],93.0,3375
1753427,软件工程,2020,662,2.0,10013,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],93.0,5463
1755190,人工智能(大类招生),2020,664,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",93.0,4878
1756954,自动化类,2020,662,2.0,10013,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],80.0,5463
1758719,电子商务,2020,662,2.0,10013,管理学,电子商务类,北京市,北京市,北京市,110000,94.72,['1208'],82.58012820512819,5463
1760485,信息管理与信息系统,2020,662,2.0,10013,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],83.0,5463
1762252,工商管理类,2020,662,2.0,10013,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],80.0,5463
1764020,应用物理学,2020,662,2.0,10013,理学,物理学类,北京市,北京市,北京市,110000,94.72,['0702'],82.58012820512819,5463
1765789,科技与创意设计试验班,2020,663,2.0,10013,艺术学,设计学类,北京市,北京市,北京市,110000,94.72,['1305'],82.58012820512819,5152
1767559,公共事业管理,2020,619,1.0,10013,管理学,公共管理类,北京市,北京市,北京市,110000,94.72,['1204'],76.0,1981
1769330,英语,2020,620,1.0,10013,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],82.58012820512819,1856
1771102,日语,2020,614,1.0,10013,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],82.58012820512819,2635
1772875,法学,2020,613,1.0,10013,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],82.58012820512819,2756
1774649,金融学（实验班）,2020,606,2.0,11417,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],75.33333333333333,38611
1776424,金融学,2020,601,2.0,11417,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],75.33333333333333,43222
1778200,会计学,2020,598,2.0,11417,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],76.0,46111
1779977,旅游管理,2020,597,2.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000,94.72,['1209'],75.33333333333333,47088
1781755,旅游管理（博雅实验班）,2020,597,2.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000,94.72,['1209'],75.33333333333333,47088
1783534,金融学,2020,603,1.0,11417,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],75.33333333333333,4444
1785314,会计学,2020,591,1.0,11417,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],76.0,7416
1787095,旅游管理（博雅实验班）,2020,589,1.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000,94.72,['1209'],75.33333333333333,7989
1788877,旅游管理,2020,588,1.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000,94.72,['1209'],75.33333333333333,8305
1790660,传播学(媒体市场调查与分析方向),2020,637,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,16139
1792444,管理科学与工程类,2020,637,2.0,10033,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],83.33333333333333,16139
1794229,广播电视工程,2020,638,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",79.5,15517
1796015,广告学(数字营销方向),2020,639,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,14936
1797802,广播电视学,2020,640,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,14443
1799590,电子信息工程,2020,640,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",79.5,14443
1801379,物联网工程,2020,640,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,14443
1803169,文化产业管理,2020,641,2.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],83.33333333333333,13884
1804960,经济学类,2020,641,2.0,10033,经济学,经济学类,北京市,北京市,北京市,110000,94.72,['0201'],83.33333333333333,13884
1806752,数据科学与大数据技术,2020,642,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,13368
1808545,网络空间安全,2020,643,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,12897
1810339,人工智能,2020,643,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",79.5,12897
1812134,自动化(演艺工程与智能技术方向),2020,645,2.0,10033,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],83.33333333333333,11903
1813930,网络与新媒体(智能融媒体运营方向),2020,647,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,10957
1815727,数字媒体技术(游戏设计技术方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,10506
1817525,数据科学与大数据技术(传媒大数据方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,10506
1819324,通信工程,2020,648,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000,94.72,['0810'],83.0,10506
1821124,数字媒体技术,2020,650,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],76.0,9653
1822925,新闻学(数据新闻报道方向),2020,652,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,8900
1824727,汉语国际教育,2020,622,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000,94.72,['0501'],80.0,1657
1826530,工商管理类,2020,622,1.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],83.33333333333333,1657
1828334,汉语言文学,2020,624,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000,94.72,['0501'],80.0,1479
1830139,公共关系学,2020,624,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000,94.72,['1204'],83.33333333333333,1479
1831945,行政管理(国家治理与政治传播方向),2020,625,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000,94.72,['1204'],83.33333333333333,1401
1833752,广告学,2020,627,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,1221
1835560,新闻学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,1146
1837369,传播学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,1146
1839179,网络与新媒体(媒体创意方向),2020,629,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,1077
1840990,传播学(媒体市场调查与分析方向),2020,637,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000,94.72,['0503'],96.0,16139
1842802,管理科学与工程类,2020,637,2.0,10033,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],83.33333333333333,16139
1844615,广播电视工程,2020,638,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",79.5,15517
