10337,0202,B-
10378,0202,B-
10385,0202,B-
10475,0202,B-
10491,0202,B-
10534,0202,B-
10610,0202,B-
10730,0202,B-
11799,0202,B-
11846,0202,B-
91014,0202,B-
10027,0202,C+
10207,0202,C+
10403,0202,C+
10427,0202,C+
10459,0202,C+
10484,0202,C+
10511,0202,C+
10536,0202,C+
10574,0202,C+
10592,0202,C+
10697,0202,C+
10766,0202,C+
11560,0202,C+
11646,0202,C+
11832,0202,C+
10008,0202,C
10075,0202,C
10126,0202,C
10270,0202,C
10276,0202,C
10290,0202,C
10295,0202,C
10299,0202,C
10320,0202,C
10338,0202,C
10433,0202,C
10589,0202,C
10652,0202,C
10656,0202,C
10671,0202,C
10673,0202,C
10741,0202,C
11287,0202,C
11414,0202,C
10052,0202,C-
10053,0202,C-
10058,0202,C-
10069,0202,C-
10139,0202,C-
10360,0202,C-
10602,0202,C-
10657,0202,C-
10681,0202,C-
10718,0202,C-
10759,0202,C-
11664,0202,C-
10002,0301,A+
10053,0301,A+
10001,0301,A
10003,0301,A
10276,0301,A
10486,0301,A
10652,0301,A
10036,0301,A-
10183,0301,A-
10248,0301,A-
10284,0301,A-
10335,0301,A-
10384,0301,A-
10520,0301,A-
10006,0301,B+
10027,0301,B+
10055,0301,B+
10140,0301,B+
10246,0301,B+
10285,0301,B+
10319,0301,B+
10422,0301,B+
10530,0301,B+
10533,0301,B+
10558,0301,B+
10610,0301,B+
10611,0301,B+
10726,0301,B+
10034,0301,B
10041,0301,B
10151,0301,B
10212,0301,B
10247,0301,B
10272,0301,B
10357,0301,B
10421,0301,B
10423,0301,B
10459,0301,B
10532,0301,B
10542,0301,B
10589,0301,B
10651,0301,B
11066,0301,B
10052,0301,B-
10353,0301,B-
10386,0301,B-
10475,0301,B-
10487,0301,B-
10559,0301,B-
10561,0301,B-
10590,0301,B-
10592,0301,B-
10673,0301,B-
10698,0301,B-
10730,0301,B-
11406,0301,B-
11835,0301,B-
10007,0301,C+
10030,0301,C+
10075,0301,C+
10108,0301,C+
10126,0301,C+
10254,0301,C+
10273,0301,C+
10280,0301,C+
10385,0301,C+
10511,0301,C+
10657,0301,C+
10755,0301,C+
11078,0301,C+
11646,0301,C+
11846,0301,C+
10004,0301,C
10028,0301,C
10065,0301,C
10125,0301,C
10166,0301,C
10173,0301,C
10251,0301,C
10294,0301,C
10394,0301,C
10484,0301,C
10524,0301,C
10656,0301,C
10674,0301,C
11117,0301,C
11832,0301,C
10009,0301,C-
10011,0301,C-
10079,0301,C-
10270,0301,C-
10327,0301,C-
10346,0301,C-
10378,0301,C-
10497,0301,C-
10574,0301,C-
10593,0301,C-
10602,0301,C-
11065,0301,C-
11482,0301,C-
10001,0302,A+
10246,0302,A+
10002,0302,A
10003,0302,A-
10055,0302,A-
10183,0302,A-
10511,0302,A-
10053,0302,B+
10065,0302,B+
10269,0302,B+
10271,0302,B+
10284,0302,B+
10384,0302,B+
10422,0302,B+
10673,0302,B+
10036,0302,B
10200,0302,B
10276,0302,B
10285,0302,B
10486,0302,B
10558,0302,B
10559,0302,B
10027,0302,B-
10030,0302,B-
10108,0302,B-
10247,0302,B-
10319,0302,B-
10542,0302,B-
10574,0302,B-
10610,0302,B-
10638,0302,B-
10028,0302,C+
10248,0302,C+
10270,0302,C+
10385,0302,C+
10530,0302,C+
10590,0302,C+
10652,0302,C+
10140,0302,C
10212,0302,C
10345,0302,C
10423,0302,C
10459,0302,C
10476,0302,C
11846,0302,C
10165,0302,C-
10447,0302,C-
10608,0302,C-
10663,0302,C-
10718,0302,C-
10719,0302,C-
10755,0302,C-
11065,0302,C-
10001,0303,A+
10002,0303,A+
10284,0303,A
10003,0303,A-
10246,0303,A-
10280,0303,A-
10052,0303,B+
10055,0303,B+
10183,0303,B+
10251,0303,B+
10269,0303,B+
10487,0303,B+
10558,0303,B+
10019,0303,B
10294,0303,B
10335,0303,B
10384,0303,B
10486,0303,B
10511,0303,B
10027,0303,B-
10034,0303,B-
10053,0303,B-
10422,0303,B-
10533,0303,B-
10691,0303,B-
10698,0303,B-
10213,0303,C+
10345,0303,C+
10357,0303,C+
10610,0303,C+
10651,0303,C+
10673,0303,C+
10285,0303,C
10319,0303,C
10427,0303,C
10635,0303,C
10672,0303,C
10712,0303,C
10730,0303,C
10166,0303,C-
10217,0303,C-
10418,0303,C-
10542,0303,C-
10681,0303,C-
10742,0303,C-
10052,0304,A+
10673,0304,A+
10524,0304,A-
10558,0304,B+
10656,0304,B+
10730,0304,B+
10126,0304,B
10608,0304,B
10691,0304,B
10384,0304,B-
10718,0304,B-
10749,0304,B-
10610,0304,C+
10742,0304,C+
10762,0304,C+
10135,0304,C
10517,0304,C
10695,0304,C
10531,0304,C-
10672,0304,C-
11407,0304,C-
10002,0305,A+
10003,0305,A+
10200,0305,A+
10486,0305,A+
10001,0305,A
10183,0305,A
10246,0305,A
10319,0305,A
10422,0305,A
10511,0305,A
10558,0305,A
10027,0305,A-
10028,0305,A-
10055,0305,A-
10269,0305,A-
10335,0305,A-
10394,0305,A-
10414,0305,A-
10533,0305,A-
10574,0305,A-
10610,0305,A-
10635,0305,A-
10698,0305,A-
10004,0305,B+
10034,0305,B+
10065,0305,B+
10140,0305,B+
10231,0305,B+
10247,0305,B+
10272,0305,B+
10280,0305,B+
10284,0305,B+
10285,0305,B+
10294,0305,B+
10359,0305,B+
10445,0305,B+
10459,0305,B+
10487,0305,B+
10497,0305,B+
10530,0305,B+
10532,0305,B+
10602,0305,B+
10613,0305,B+
10718,0305,B+
10730,0305,B+
91001,0305,B+
10008,0305,B
10053,0305,B
10094,0305,B
10151,0305,B
10212,0305,B
10217,0305,B
10248,0305,B
10270,0305,B
10287,0305,B
10345,0305,B
10370,0305,B
10384,0305,B
10475,0305,B
10491,0305,B
10534,0305,B
10542,0305,B
10561,0305,B
10663,0305,B
10700,0305,B
10755,0305,B
10762,0305,B
11117,0305,B
11414,0305,B
10006,0305,B-
10075,0305,B-
10108,0305,B-
10126,0305,B-
10165,0305,B-
10214,0305,B-
10251,0305,B-
10288,0305,B-
10290,0305,B-
10295,0305,B-
10299,0305,B-
10320,0305,B-
10351,0305,B-
10357,0305,B-
10446,0305,B-
10512,0305,B-
10524,0305,B-
10593,0305,B-
10651,0305,B-
10673,0305,B-
10704,0305,B-
10736,0305,B-
11658,0305,B-
10007,0305,C+
10080,0305,C+
10118,0305,C+
10213,0305,C+
10225,0305,C+
10276,0305,C+
10338,0305,C+
10346,0305,C+
10353,0305,C+
10386,0305,C+
10389,0305,C+
10406,0305,C+
10421,0305,C+
10460,0305,C+
10476,0305,C+
10477,0305,C+
10490,0305,C+
10520,0305,C+
10589,0305,C+
10617,0305,C+
10623,0305,C+
10637,0305,C+
10710,0305,C+
11075,0305,C+
11078,0305,C+
10009,0305,C
10052,0305,C
10079,0305,C
10125,0305,C
10167,0305,C
10186,0305,C
10201,0305,C
10304,0305,C
10360,0305,C
10418,0305,C
10488,0305,C
10495,0305,C
10536,0305,C
10590,0305,C
10608,0305,C
10611,0305,C
10615,0305,C
10618,0305,C
10619,0305,C
10638,0305,C
10652,0305,C
10671,0305,C
10681,0305,C
10719,0305,C
10010,0305,C-
10011,0305,C-
10019,0305,C-
10148,0305,C-
10166,0305,C-
10205,0305,C-
10216,0305,C-
10327,0305,C-
10407,0305,C-
10456,0305,C-
10463,0305,C-
10464,0305,C-
10466,0305,C-
10555,0305,C-
10592,0305,C-
10603,0305,C-
10616,0305,C-
10689,0305,C-
10731,0305,C-
11646,0305,C-
11799,0305,C-
10027,0401,A+
10269,0401,A+
10200,0401,A
10319,0401,A
10511,0401,A
10001,0401,A-
10028,0401,A-
10335,0401,A-
10574,0401,A-
10635,0401,A-
10003,0401,B+
10270,0401,B+
10345,0401,B+
10384,0401,B+
10445,0401,B+
10475,0401,B+
10487,0401,B+
10542,0401,B+
10718,0401,B+
10736,0401,B+
10007,0401,B
10056,0401,B
10065,0401,B
10165,0401,B
10166,0401,B
10231,0401,B
10320,0401,B
10414,0401,B
10602,0401,B
10636,0401,B
10075,0401,B-
10285,0401,B-
10346,0401,B-
10370,0401,B-
10394,0401,B-
10446,0401,B-
10476,0401,B-
10637,0401,B-
10681,0401,B-
10762,0401,B-
10052,0401,C+
10094,0401,C+
10108,0401,C+
10118,0401,C+
10135,0401,C+
10247,0401,C+
10295,0401,C+
10351,0401,C+
11078,0401,C+
11646,0401,C+
10005,0401,C
10167,0401,C
10203,0401,C
10337,0401,C
10418,0401,C
10512,0401,C
10524,0401,C
10663,0401,C
10673,0401,C
11117,0401,C
10066,0401,C-
10205,0401,C-
10299,0401,C-
10373,0401,C-
10451,0401,C-
10513,0401,C-
10590,0401,C-
10603,0401,C-
10759,0401,C-
11658,0401,C-
10001,0402,A+
10027,0402,A+
10574,0402,A+
10269,0402,A-
10635,0402,A-
10065,0402,B+
10319,0402,B+
10335,0402,B+
10511,0402,B+
10718,0402,B+
10028,0402,B
10165,0402,B
10270,0402,B
10445,0402,B
91030,0402,B
10200,0402,B-
10345,0402,B-
10414,0402,B-
10533,0402,B-
10542,0402,B-
10558,0402,B-
10285,0402,C+
10394,0402,C+
10590,0402,C+
10736,0402,C+
10135,0402,C
10346,0402,C
10475,0402,C
10663,0402,C
11078,0402,C
10003,0402,C-
10043,0402,C-
10094,0402,C-
10183,0402,C-
10366,0402,C-
10446,0402,C-
10043,0403,A+
10277,0403,A+
10269,0403,A
10071,0403,A-
10394,0403,A-
10522,0403,A-
10574,0403,A-
10653,0403,A-
10003,0403,B+
10027,0403,B+
10029,0403,B+
10176,0403,B+
10285,0403,B+
10335,0403,B+
10511,0403,B+
10108,0403,B
10200,0403,B
10208,0403,B
10319,0403,B
10446,0403,B
10542,0403,B
10585,0403,B
10727,0403,B
10094,0403,B-
10165,0403,B-
10330,0403,B-
10445,0403,B-
10457,0403,B-
10475,0403,B-
10718,0403,B-
11646,0403,B-
10118,0403,C+
10345,0403,C+
10370,0403,C+
10414,0403,C+
10459,0403,C+
10602,0403,C+
10681,0403,C+
10736,0403,C+
10762,0403,C+
11117,0403,C+
10476,0403,C
10512,0403,C
10531,0403,C
10590,0403,C
10635,0403,C
10166,0403,C-
10183,0403,C-
10231,0403,C-
10247,0403,C-
10270,0403,C-
10320,0403,C-
10346,0403,C-
10390,0403,C-
10001,0501,A+
10027,0501,A+
10246,0501,A
10269,0501,A
10284,0501,A
10335,0501,A
10422,0501,A
10610,0501,A
10002,0501,A-
10028,0501,A-
10055,0501,A-
10319,0501,A-
10486,0501,A-
10558,0501,A-
10003,0501,B+
10032,0501,B+
10052,0501,B+
10183,0501,B+
10200,0501,B+
10270,0501,B+
10285,0501,B+
10345,0501,B+
10394,0501,B+
10445,0501,B+
10475,0501,B+
10511,0501,B+
10559,0501,B+
10635,0501,B+
10718,0501,B+
10065,0501,B
10075,0501,B
10094,0501,B
10126,0501,B
10212,0501,B
10231,0501,B
10280,0501,B
10320,0501,B
10384,0501,B
10542,0501,B
10574,0501,B
10602,0501,B
10636,0501,B
10697,0501,B
10736,0501,B
11117,0501,B
10033,0501,B-
10108,0501,B-
10140,0501,B-
10248,0501,B-
10357,0501,B-
10370,0501,B-
10414,0501,B-
10446,0501,B-
10487,0501,B-
10512,0501,B-
10608,0501,B-
10673,0501,B-
10730,0501,B-
10755,0501,B-
10030,0501,C+
10135,0501,C+
10165,0501,C+
10166,0501,C+
10271,0501,C+
10346,0501,C+
10403,0501,C+
10459,0501,C+
10530,0501,C+
10637,0501,C+
10656,0501,C+
10663,0501,C+
10742,0501,C+
10762,0501,C+
11658,0501,C+
10031,0501,C
10203,0501,C
10337,0501,C
10351,0501,C
10385,0501,C
10423,0501,C
10427,0501,C
10524,0501,C
10532,0501,C
10593,0501,C
10613,0501,C
10638,0501,C
10681,0501,C
11065,0501,C
11075,0501,C
10068,0501,C-
10167,0501,C-
10184,0501,C-
10247,0501,C-
10304,0501,C-
10451,0501,C-
10476,0501,C-
10589,0501,C-
10590,0501,C-
10672,0501,C-
10691,0501,C-
10749,0501,C-
11078,0501,C-
11846,0501,C-
10001,0502,A+
10030,0502,A+
10271,0502,A+
10212,0502,A
10248,0502,A
10284,0502,A
10335,0502,A
11846,0502,A
10003,0502,A-
10006,0502,A-
10027,0502,A-
10036,0502,A-
10246,0502,A-
10269,0502,A-
10319,0502,A-
10422,0502,A-
10002,0502,B+
10032,0502,B+
10055,0502,B+
10184,0502,B+
10200,0502,B+
10247,0502,B+
10285,0502,B+
10384,0502,B+
10486,0502,B+
10532,0502,B+
10542,0502,B+
10558,0502,B+
10610,0502,B+
10635,0502,B+
10650,0502,B+
10724,0502,B+
10008,0502,B
10028,0502,B
10031,0502,B
10068,0502,B
10172,0502,B
10183,0502,B
10273,0502,B
10346,0502,B
10353,0502,B
10394,0502,B
10423,0502,B
10475,0502,B
10487,0502,B
10511,0502,B
10718,0502,B
11646,0502,B
10004,0502,B-
10213,0502,B-
10231,0502,B-
10254,0502,B-
10280,0502,B-
10345,0502,B-
10445,0502,B-
10446,0502,B-
10459,0502,B-
10559,0502,B-
10561,0502,B-
10574,0502,B-
10608,0502,B-
10611,0502,B-
10698,0502,B-
10736,0502,B-
11117,0502,B-
10007,0502,C+
10053,0502,C+
10065,0502,C+
10108,0502,C+
10165,0502,C+
10270,0502,C+
10272,0502,C+
10287,0502,C+
10290,0502,C+
10357,0502,C+
10414,0502,C+
10476,0502,C+
10530,0502,C+
10593,0502,C+
10602,0502,C+
10613,0502,C+
10636,0502,C+
10730,0502,C+
11414,0502,C+
10022,0502,C
10033,0502,C
10094,0502,C
10140,0502,C
10151,0502,C
10252,0502,C
10299,0502,C
10451,0502,C
10491,0502,C
10534,0502,C
10590,0502,C
10637,0502,C
10697,0502,C
11065,0502,C
91002,0502,C
10075,0502,C-
10079,0502,C-
10126,0502,C-
10203,0502,C-
10251,0502,C-
10288,0502,C-
10320,0502,C-
10386,0502,C-
10403,0502,C-
10512,0502,C-
10520,0502,C-
10652,0502,C-
10656,0502,C-
10673,0502,C-
10681,0502,C-
10749,0502,C-
10002,0503,A+
10033,0503,A+
10246,0503,A
10487,0503,A
10003,0503,A-
10248,0503,A-
10486,0503,A-
10559,0503,A-
10001,0503,B+
10269,0503,B+
10280,0503,B+
10284,0503,B+
10319,0503,B+
10335,0503,B+
10384,0503,B+
10610,0503,B+
10075,0503,B
10357,0503,B
10459,0503,B
10532,0503,B
10542,0503,B
10558,0503,B
10590,0503,B
10718,0503,B
10271,0503,B-
10285,0503,B-
10403,0503,B-
10422,0503,B-
10475,0503,B-
10561,0503,B-
10730,0503,B-
91001,0503,B-
10015,0503,C+
10027,0503,C+
10030,0503,C+
10065,0503,C+
10140,0503,C+
10611,0503,C+
10652,0503,C+
10697,0503,C+
10052,0503,C
10053,0503,C
10183,0503,C
10247,0503,C
10252,0503,C
10560,0503,C
10593,0503,C
10698,0503,C
10011,0503,C-
10055,0503,C-
10270,0503,C-
10370,0503,C-
10511,0503,C-
10635,0503,C-
10673,0503,C-
10755,0503,C-
10001,0601,A+
10697,0601,A+
10183,0601,A-
10284,0601,B+
10422,0601,B+
10459,0601,B+
10610,0601,B+
10335,0601,B
10486,0601,B
10558,0601,B
10002,0601,B-
10028,0601,B-
10055,0601,B-
10246,0601,B-
10094,0601,C+
10384,0601,C+
10475,0601,C+
10637,0601,C+
10052,0601,C
10319,0601,C
10718,0601,C
10027,0601,C-
10108,0601,C-
10357,0601,C-
11417,0601,C-
10027,0602,A+
10246,0602,A+
10001,0602,A
10284,0602,A
10002,0602,A-
10055,0602,A-
10511,0602,A-
10558,0602,A-
10003,0602,B+
10028,0602,B+
10269,0602,B+
10384,0602,B+
10422,0602,B+
10486,0602,B+
10610,0602,B+
10718,0602,B+
10183,0602,B
10200,0602,B
10270,0602,B
10559,0602,B
10635,0602,B
10673,0602,B
10697,0602,B
10730,0602,B
10052,0602,B-
10075,0602,B-
10319,0602,B-
10335,0602,B-
10459,0602,B-
10475,0602,B-
10532,0602,B-
10542,0602,B-
10065,0602,C+
10094,0602,C+
10108,0602,C+
10126,0602,C+
10280,0602,C+
10285,0602,C+
10394,0602,C+
10446,0602,C+
10736,0602,C+
10165,0602,C
10248,0602,C
10357,0602,C
10370,0602,C
10414,0602,C
10512,0602,C
10574,0602,C
11117,0602,C
10140,0602,C-
10203,0602,C-
10345,0602,C-
10346,0602,C-
10403,0602,C-
10445,0602,C-
10636,0602,C-
10681,0602,C-
10001,0603,A+
10269,0603,A+
10028,0603,A-
10055,0603,A-
10200,0603,A-
10027,0603,B+
10065,0603,B+
10246,0603,B+
10284,0603,B+
10486,0603,B+
10697,0603,B+
10002,0603,B
10183,0603,B
10270,0603,B
10335,0603,B
10384,0603,B
10610,0603,B
10003,0603,B-
10280,0603,B-
10394,0603,B-
10511,0603,B-
10558,0603,B-
10718,0603,B-
10184,0603,C+
10422,0603,C+
10459,0603,C+
10559,0603,C+
10574,0603,C+
10673,0603,C+
10231,0603,C
10332,0603,C
10345,0603,C
10445,0603,C
10475,0603,C
10094,0603,C-
10140,0603,C-
10447,0603,C-
10542,0603,C-
10602,0603,C-
10635,0603,C-
10001,0701,A+
10246,0701,A+
10422,0701,A+
10003,0701,A
10027,0701,A
10055,0701,A
10248,0701,A
10358,0701,A
10698,0701,A
10183,0701,A-
10213,0701,A-
10247,0701,A-
10269,0701,A-
10284,0701,A-
10335,0701,A-
10486,0701,A-
10558,0701,A-
10610,0701,A-
10028,0701,B+
10141,0701,B+
10200,0701,B+
10280,0701,B+
10285,0701,B+
10319,0701,B+
10345,0701,B+
10384,0701,B+
10487,0701,B+
10511,0701,B+
10530,0701,B+
10532,0701,B+
10533,0701,B+
10542,0701,B+
10561,0701,B+
10574,0701,B+
10611,0701,B+
10718,0701,B+
10730,0701,B+
91002,0701,B+
10002,0701,B
10005,0701,B
10094,0701,B
10270,0701,B
10290,0701,B
10357,0701,B
10386,0701,B
10394,0701,B
10459,0701,B
10635,0701,B
10673,0701,B
10697,0701,B
10699,0701,B
10736,0701,B
10755,0701,B
11078,0701,B
10004,0701,B-
10008,0701,B-
10108,0701,B-
10126,0701,B-
10251,0701,B-
10287,0701,B-
10288,0701,B-
10300,0701,B-
10320,0701,B-
10359,0701,B-
10414,0701,B-
10445,0701,B-
10446,0701,B-
10512,0701,B-
10636,0701,B-
10637,0701,B-
10657,0701,B-
11117,0701,B-
11646,0701,B-
10009,0701,C+
10145,0701,C+
10165,0701,C+
10255,0701,C+
10299,0701,C+
10338,0701,C+
10346,0701,C+
10351,0701,C+
10403,0701,C+
10423,0701,C+
10475,0701,C+
10476,0701,C+
10559,0701,C+
10560,0701,C+
10593,0701,C+
10663,0701,C+
10749,0701,C+
11414,0701,C+
10019,0701,C
10079,0701,C
10081,0701,C
10110,0701,C
10203,0701,C
10214,0701,C
10231,0701,C
10252,0701,C
10337,0701,C
10370,0701,C
10491,0701,C
10536,0701,C
10595,0701,C
10613,0701,C
10616,0701,C
10681,0701,C
11066,0701,C
91004,0701,C
10010,0701,C-
10059,0701,C-
10065,0701,C-
10075,0701,C-
10078,0701,C-
10118,0701,C-
10140,0701,C-
10166,0701,C-
10167,0701,C-
10212,0701,C-
10294,0701,C-
10390,0701,C-
10460,0701,C-
10477,0701,C-
10513,0701,C-
10608,0701,C-
10615,0701,C-
10638,0701,C-
10674,0701,C-
11065,0701,C-
10001,0702,A+
10358,0702,A+
10003,0702,A
10246,0702,A
10248,0702,A
10284,0702,A
10055,0702,A-
10183,0702,A-
10335,0702,A-
10486,0702,A-
10487,0702,A-
10558,0702,A-
10027,0702,B+
10108,0702,B+
10200,0702,B+
10213,0702,B+
10247,0702,B+
10269,0702,B+
10384,0702,B+
10422,0702,B+
10511,0702,B+
10574,0702,B+
10698,0702,B+
10730,0702,B+
91002,0702,B+
10002,0702,B
10141,0702,B
10280,0702,B
10285,0702,B
10476,0702,B
10532,0702,B
10533,0702,B
10542,0702,B
10610,0702,B
10611,0702,B
10697,0702,B
10699,0702,B
10718,0702,B
10005,0702,B-
10008,0702,B-
10094,0702,B-
10126,0702,B-
10145,0702,B-
10186,0702,B-
10319,0702,B-
10394,0702,B-
10445,0702,B-
10459,0702,B-
10530,0702,B-
10736,0702,B-
10004,0702,C+
10165,0702,C+
10270,0702,C+
10287,0702,C+
10337,0702,C+
10345,0702,C+
10403,0702,C+
10446,0702,C+
10475,0702,C+
10561,0702,C+
10613,0702,C+
10673,0702,C+
11065,0702,C+
10010,0702,C
10065,0702,C
10140,0702,C
10203,0702,C
10251,0702,C
10346,0702,C
10370,0702,C
10414,0702,C
10593,0702,C
10602,0702,C
10635,0702,C
10636,0702,C
11646,0702,C
10079,0702,C-
10231,0702,C-
10252,0702,C-
10255,0702,C-
10288,0702,C-
10290,0702,C-
10357,0702,C-
10423,0702,C-
10427,0702,C-
10491,0702,C-
10512,0702,C-
10657,0702,C-
11414,0702,C-
10001,0703,A+
10003,0703,A+
10358,0703,A+
10055,0703,A
10183,0703,A
10246,0703,A
10384,0703,A
10248,0703,A-
10284,0703,A-
10335,0703,A-
10386,0703,A-
10486,0703,A-
10532,0703,A-
10558,0703,A-
10610,0703,A-
10010,0703,B+
10027,0703,B+
10200,0703,B+
10247,0703,B+
10251,0703,B+
10269,0703,B+
10285,0703,B+
10422,0703,B+
10459,0703,B+
10487,0703,B+
10511,0703,B+
10635,0703,B+
10697,0703,B+
10718,0703,B+
10730,0703,B+
10008,0703,B
10108,0703,B
10141,0703,B
10145,0703,B
10319,0703,B
10370,0703,B
10426,0703,B
10445,0703,B
10476,0703,B
10533,0703,B
10542,0703,B
10561,0703,B
10574,0703,B
10673,0703,B
11117,0703,B
10075,0703,B-
10118,0703,B-
10126,0703,B-
10212,0703,B-
10255,0703,B-
10270,0703,B-
10357,0703,B-
10403,0703,B-
10414,0703,B-
10475,0703,B-
10530,0703,B-
10602,0703,B-
10699,0703,B-
10736,0703,B-
10755,0703,B-
11414,0703,B-
10002,0703,C+
10019,0703,C+
10028,0703,C+
10140,0703,C+
10165,0703,C+
10213,0703,C+
10280,0703,C+
10345,0703,C+
10346,0703,C+
10351,0703,C+
10394,0703,C+
10524,0703,C+
10559,0703,C+
10698,0703,C+
11658,0703,C+
10065,0703,C
10094,0703,C
10184,0703,C
10287,0703,C
10291,0703,C
10299,0703,C
10338,0703,C
10373,0703,C
10423,0703,C
10427,0703,C
10446,0703,C
10491,0703,C
10512,0703,C
10534,0703,C
10560,0703,C
10611,0703,C
10186,0703,C-
10203,0703,C-
10231,0703,C-
10288,0703,C-
10290,0703,C-
10320,0703,C-
10385,0703,C-
10490,0703,C-
10513,0703,C-
10657,0703,C-
10691,0703,C-
11258,0703,C-
11646,0703,C-
10284,0704,A+
10358,0704,A+
10001,0704,B-
10248,0704,C+
10027,0704,C-
10001,0705,A+
10027,0705,A+
10269,0705,A
10284,0705,A-
10319,0705,A-
10486,0705,A-
10028,0705,B+
10200,0705,B+
10394,0705,B+
10475,0705,B+
10558,0705,B+
10681,0705,B+
10730,0705,B+
10511,0705,B
10542,0705,B
10574,0705,B
10697,0705,B
10718,0705,B
10165,0705,B-
10231,0705,B-
10445,0705,B-
10635,0705,B-
10663,0705,B-
10736,0705,B-
10094,0705,C+
10345,0705,C+
10370,0705,C+
10423,0705,C+
10746,0705,C+
10755,0705,C+
10065,0705,C
10294,0705,C
10320,0705,C
10414,0705,C
10491,0705,C
10512,0705,C
10135,0705,C-
10270,0705,C-
10300,0705,C-
10636,0705,C-
10637,0705,C-
10673,0705,C-
11078,0705,C-
10001,0706,A+
10300,0706,A+
10284,0706,B
91002,0706,B
10730,0706,B-
10003,0706,C+
10423,0706,C+
10558,0706,C
10358,0706,C-
10384,0707,A+
10423,0707,A+
10247,0707,B+
10558,0707,B+
10340,0707,B
10491,0707,B
10264,0707,B-
10335,0707,B-
10284,0707,C+
10294,0707,C+
10566,0707,C+
10158,0707,C
10213,0707,C
10269,0707,C-
91002,0707,C-
10358,0708,A+
10486,0708,A+
10001,0708,B
10491,0708,B-
11414,0708,B-
10247,0708,C+
10183,0708,C
10489,0708,C-
10616,0708,C-
10284,0709,A+
10491,0709,A+
10001,0709,B+
10697,0709,B+
10183,0709,B
10358,0709,B
10616,0709,B-
11414,0709,B-
10290,0709,C+
10335,0709,C+
10359,0709,C+
10533,0709,C
10558,0709,C
10423,0709,C-
10730,0709,C-
10001,0710,A+
10003,0710,A+
10248,0710,A+
10019,0710,A
10284,0710,A
10358,0710,A
10486,0710,A
10504,0710,A
10055,0710,A-
10200,0710,A-
10246,0710,A-
10335,0710,A-
10384,0710,A-
10487,0710,A-
10558,0710,A-
10610,0710,A-
10025,0710,B+
10027,0710,B+
10028,0710,B+
10183,0710,B+
10247,0710,B+
10269,0710,B+
10319,0710,B+
10422,0710,B+
10423,0710,B+
10533,0710,B+
10559,0710,B+
